gene,total,detected,mean,detection_rate,n_cells,first_decile_library,last_decile_library
PRAMEF6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF27,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF26,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF25,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
HNRNPCL3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
HNRNPCL2,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
RP13-221M14.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
HNRNPCL4,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
PRAMEF9,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF18,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF8,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF15,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-219C24.10,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF14,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF19,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF17,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRAMEF20,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LRRC38,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP4-597A16.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PDPN,212.0,129,0.004711111111111111,0.0028666666666666667,45000,14743.567777777778,14897.587333333333
CTA-520D8.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PRDM2,16699.0,13580,0.3710888888888889,0.30177777777777776,45000,14743.567777777778,14897.587333333333
RP11-344F13.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP4-704D23.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
KAZN,241.0,231,0.005355555555555555,0.0051333333333333335,45000,14743.567777777778,14897.587333333333
TMEM51-AS1,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
TMEM51,1656.0,1607,0.0368,0.03571111111111111,45000,14743.567777777778,14897.587333333333
C1orf195,7.0,7,0.00015555555555555556,0.00015555555555555556,45000,14743.567777777778,14897.587333333333
FHAD1,1056.0,998,0.023466666666666667,0.02217777777777778,45000,14743.567777777778,14897.587333333333
RP3-467K16.2,11.0,11,0.00024444444444444443,0.00024444444444444443,45000,14743.567777777778,14897.587333333333
RP3-467K16.7,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
RP3-467K16.4,26.0,26,0.0005777777777777778,0.0005777777777777778,45000,14743.567777777778,14897.587333333333
EFHD2,18194.0,14329,0.4043111111111111,0.3184222222222222,45000,14743.567777777778,14897.587333333333
CTRC,47.0,47,0.0010444444444444444,0.0010444444444444444,45000,14743.567777777778,14897.587333333333
CELA2A,130.0,126,0.0028888888888888888,0.0028,45000,14743.567777777778,14897.587333333333
CELA2B,36.0,35,0.0008,0.0007777777777777777,45000,14743.567777777778,14897.587333333333
CASP9,3088.0,2944,0.06862222222222222,0.06542222222222223,45000,14743.567777777778,14897.587333333333
DNAJC16,7220.0,6583,0.16044444444444445,0.14628888888888888,45000,14743.567777777778,14897.587333333333
RP4-680D5.8,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
AGMAT,833.0,825,0.01851111111111111,0.018333333333333333,45000,14743.567777777778,14897.587333333333
RP4-680D5.2,40.0,40,0.0008888888888888889,0.0008888888888888889,45000,14743.567777777778,14897.587333333333
DDI2,20532.0,15766,0.45626666666666665,0.35035555555555553,45000,14743.567777777778,14897.587333333333
RSC1A1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP4-680D5.9,26.0,26,0.0005777777777777778,0.0005777777777777778,45000,14743.567777777778,14897.587333333333
PLEKHM2,9996.0,8772,0.22213333333333332,0.19493333333333332,45000,14743.567777777778,14897.587333333333
RP11-288I21.1,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
SLC25A34,162.0,161,0.0036,0.003577777777777778,45000,14743.567777777778,14897.587333333333
RP11-169K16.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TMEM82,9.0,9,0.0002,0.0002,45000,14743.567777777778,14897.587333333333
FBLIM1,1013.0,982,0.02251111111111111,0.021822222222222222,45000,14743.567777777778,14897.587333333333
UQCRHL,27774.0,19883,0.6172,0.44184444444444443,45000,14743.567777777778,14897.587333333333
FLJ37453,8708.0,7740,0.1935111111111111,0.172,45000,14743.567777777778,14897.587333333333
SPEN,18839.0,14847,0.41864444444444443,0.32993333333333336,45000,14743.567777777778,14897.587333333333
ZBTB17,4623.0,4336,0.10273333333333333,0.09635555555555556,45000,14743.567777777778,14897.587333333333
C1orf64,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-5P18.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
HSPB7,46.0,46,0.0010222222222222223,0.0010222222222222223,45000,14743.567777777778,14897.587333333333
CLCNKA,48.0,48,0.0010666666666666667,0.0010666666666666667,45000,14743.567777777778,14897.587333333333
CLCNKB,97.0,97,0.0021555555555555555,0.0021555555555555555,45000,14743.567777777778,14897.587333333333
FAM131C,6.0,6,0.00013333333333333334,0.00013333333333333334,45000,14743.567777777778,14897.587333333333
EPHA2,9.0,9,0.0002,0.0002,45000,14743.567777777778,14897.587333333333
RP11-276H7.2,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-276H7.3,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
ARHGEF19-AS1,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
ARHGEF19,2413.0,2337,0.053622222222222224,0.05193333333333333,45000,14743.567777777778,14897.587333333333
RSG1,1144.0,1124,0.02542222222222222,0.02497777777777778,45000,14743.567777777778,14897.587333333333
FBXO42,6137.0,5675,0.13637777777777776,0.12611111111111112,45000,14743.567777777778,14897.587333333333
SZRD1,52087.0,28860,1.1574888888888888,0.6413333333333333,45000,14743.567777777778,14897.587333333333
SPATA21,204.0,203,0.004533333333333334,0.004511111111111111,45000,14743.567777777778,14897.587333333333
NECAP2,31235.0,21544,0.6941111111111111,0.47875555555555555,45000,14743.567777777778,14897.587333333333
RP4-798A10.2,492.0,482,0.010933333333333333,0.01071111111111111,45000,14743.567777777778,14897.587333333333
RP4-798A10.7,1694.0,1644,0.037644444444444446,0.036533333333333334,45000,14743.567777777778,14897.587333333333
RP4-798A10.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP5-875O13.1,17.0,17,0.00037777777777777777,0.00037777777777777777,45000,14743.567777777778,14897.587333333333
FAM231C,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
NBPF1,7879.0,7048,0.17508888888888888,0.15662222222222222,45000,14743.567777777778,14897.587333333333
RP5-1182A14.5,7.0,7,0.00015555555555555556,0.00015555555555555556,45000,14743.567777777778,14897.587333333333
RP1-163M9.8,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FAM231A,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP1-163M9.7,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP5-1182A14.7,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CROCC,1623.0,1585,0.036066666666666664,0.035222222222222224,45000,14743.567777777778,14897.587333333333
RP11-108M9.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-108M9.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-108M9.3,24.0,24,0.0005333333333333334,0.0005333333333333334,45000,14743.567777777778,14897.587333333333
RP11-108M9.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-108M9.6,372.0,369,0.008266666666666667,0.0082,45000,14743.567777777778,14897.587333333333
MFAP2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP1-37C10.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
ATP13A2,9104.0,8013,0.2023111111111111,0.17806666666666668,45000,14743.567777777778,14897.587333333333
SDHB,55624.0,29417,1.2360888888888888,0.6537111111111111,45000,14743.567777777778,14897.587333333333
PADI2,5.0,5,0.00011111111111111112,0.00011111111111111112,45000,14743.567777777778,14897.587333333333
RP11-380J14.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-380J14.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PADI1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PADI3,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
PADI4,52.0,49,0.0011555555555555555,0.0010888888888888888,45000,14743.567777777778,14897.587333333333
AC004824.2,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
PADI6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP1-20B21.4,20.0,20,0.00044444444444444447,0.00044444444444444447,45000,14743.567777777778,14897.587333333333
RCC2,51719.0,28301,1.1493111111111112,0.6289111111111111,45000,14743.567777777778,14897.587333333333
ARHGEF10L,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-473A10.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
ACTL8,239.0,205,0.005311111111111111,0.004555555555555556,45000,14743.567777777778,14897.587333333333
RP11-174G17.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
IGSF21,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-174G17,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-422P22.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
KLHDC7A,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
PAX7,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TAS1R2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP13-279N23.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
ALDH4A1,2169.0,2109,0.0482,0.04686666666666667,45000,14743.567777777778,14897.587333333333
IFFO2,19.0,19,0.0004222222222222222,0.0004222222222222222,45000,14743.567777777778,14897.587333333333
UBR4,22493.0,17031,0.4998444444444444,0.3784666666666667,45000,14743.567777777778,14897.587333333333
RP1-43E13.2,399.0,392,0.008866666666666667,0.00871111111111111,45000,14743.567777777778,14897.587333333333
EMC1,11593.0,9870,0.2576222222222222,0.21933333333333332,45000,14743.567777777778,14897.587333333333
MRTO4,59727.0,29068,1.3272666666666666,0.6459555555555555,45000,14743.567777777778,14897.587333333333
AKR7A3,133.0,133,0.0029555555555555555,0.0029555555555555555,45000,14743.567777777778,14897.587333333333
AKR7A2,38315.0,24213,0.8514444444444444,0.5380666666666667,45000,14743.567777777778,14897.587333333333
PQLC2,5412.0,5011,0.12026666666666666,0.11135555555555555,45000,14743.567777777778,14897.587333333333
CAPZB,77213.0,34359,1.7158444444444445,0.7635333333333333,45000,14743.567777777778,14897.587333333333
RP5-1056L3.1,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
MINOS1,122537.0,39033,2.7230444444444446,0.8674,45000,14743.567777777778,14897.587333333333
MINOS1-NBL1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
NBL1,580.0,565,0.012888888888888889,0.012555555555555556,45000,14743.567777777778,14897.587333333333
HTR6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TMCO4,767.0,747,0.017044444444444445,0.0166,45000,14743.567777777778,14897.587333333333
RNF186,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-91K11.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OTUD3,3687.0,3481,0.08193333333333333,0.07735555555555555,45000,14743.567777777778,14897.587333333333
PLA2G2E,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PLA2G2A,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
PLA2G5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PLA2G2D,5.0,5,0.00011111111111111112,0.00011111111111111112,45000,14743.567777777778,14897.587333333333
PLA2G2F,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP3-340N1.2,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
PLA2G2C,62.0,61,0.0013777777777777777,0.0013555555555555556,45000,14743.567777777778,14897.587333333333
UBXN10-AS1,2653.0,2498,0.05895555555555555,0.05551111111111111,45000,14743.567777777778,14897.587333333333
UBXN10,1124.0,1100,0.02497777777777778,0.024444444444444446,45000,14743.567777777778,14897.587333333333
RP3-340N1.6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
VWA5B1,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP4-745E8.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LINC01141,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP4-749H3.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CAMK2N1,2038.0,1928,0.045288888888888885,0.04284444444444444,45000,14743.567777777778,14897.587333333333
MUL1,6226.0,5723,0.13835555555555556,0.12717777777777778,45000,14743.567777777778,14897.587333333333
FAM43B,49.0,49,0.0010888888888888888,0.0010888888888888888,45000,14743.567777777778,14897.587333333333
CDA,12.0,12,0.0002666666666666667,0.0002666666666666667,45000,14743.567777777778,14897.587333333333
PINK1,3965.0,3719,0.08811111111111111,0.08264444444444445,45000,14743.567777777778,14897.587333333333
PINK1-AS,145.0,145,0.0032222222222222222,0.0032222222222222222,45000,14743.567777777778,14897.587333333333
DDOST,32214.0,21308,0.7158666666666667,0.4735111111111111,45000,14743.567777777778,14897.587333333333
KIF17,169.0,167,0.0037555555555555554,0.003711111111111111,45000,14743.567777777778,14897.587333333333
SH2D5,20.0,20,0.00044444444444444447,0.00044444444444444447,45000,14743.567777777778,14897.587333333333
RP5-930J4.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
HP1BP3,54026.0,29155,1.2005777777777777,0.6478888888888888,45000,14743.567777777778,14897.587333333333
EIF4G3,19561.0,15354,0.4346888888888889,0.3412,45000,14743.567777777778,14897.587333333333
ECE1,2987.0,2841,0.06637777777777777,0.06313333333333333,45000,14743.567777777778,14897.587333333333
RP3-329E20.2,5.0,5,0.00011111111111111112,0.00011111111111111112,45000,14743.567777777778,14897.587333333333
RP5-1071N3.1,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-293F5.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
NBPF3,250.0,248,0.005555555555555556,0.005511111111111111,45000,14743.567777777778,14897.587333333333
ALPL,53.0,50,0.0011777777777777778,0.0011111111111111111,45000,14743.567777777778,14897.587333333333
RP11-63N8.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RAP1GAP,5540.0,5080,0.12311111111111112,0.11288888888888889,45000,14743.567777777778,14897.587333333333
USP48,31434.0,21463,0.6985333333333333,0.4769555555555556,45000,14743.567777777778,14897.587333333333
LDLRAD2,32.0,32,0.0007111111111111111,0.0007111111111111111,45000,14743.567777777778,14897.587333333333
HSPG2,6153.0,5618,0.13673333333333335,0.12484444444444444,45000,14743.567777777778,14897.587333333333
CELA3B,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CELA3A,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP1-224A6.3,163.0,163,0.0036222222222222224,0.0036222222222222224,45000,14743.567777777778,14897.587333333333
LINC00339,3324.0,3162,0.07386666666666666,0.07026666666666667,45000,14743.567777777778,14897.587333333333
CDC42,86680.0,36043,1.9262222222222223,0.8009555555555555,45000,14743.567777777778,14897.587333333333
RP1-224A6.9,51.0,51,0.0011333333333333334,0.0011333333333333334,45000,14743.567777777778,14897.587333333333
WNT4,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
ZBTB40,6923.0,6303,0.15384444444444445,0.14006666666666667,45000,14743.567777777778,14897.587333333333
EPHA8,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
C1QA,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
C1QC,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
C1QB,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
EPHB2,23.0,22,0.0005111111111111112,0.0004888888888888889,45000,14743.567777777778,14897.587333333333
RP11-69E9.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LACTBL1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
C1orf234,101.0,101,0.0022444444444444443,0.0022444444444444443,45000,14743.567777777778,14897.587333333333
KDM1A,39826.0,24945,0.8850222222222223,0.5543333333333333,45000,14743.567777777778,14897.587333333333
RP1-184J9.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LUZP1,25756.0,18625,0.5723555555555555,0.41388888888888886,45000,14743.567777777778,14897.587333333333
HTR1D,13.0,12,0.0002888888888888889,0.0002666666666666667,45000,14743.567777777778,14897.587333333333
LINC01355,2187.0,2114,0.0486,0.04697777777777778,45000,14743.567777777778,14897.587333333333
HNRNPR,108684.0,38043,2.4152,0.8454,45000,14743.567777777778,14897.587333333333
ZNF436,1172.0,1148,0.026044444444444443,0.02551111111111111,45000,14743.567777777778,14897.587333333333
ZNF436-AS1,5711.0,5161,0.1269111111111111,0.1146888888888889,45000,14743.567777777778,14897.587333333333
RP5-1057J7.7,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
TCEA3,48.0,48,0.0010666666666666667,0.0010666666666666667,45000,14743.567777777778,14897.587333333333
ASAP3,1732.0,1671,0.03848888888888889,0.03713333333333333,45000,14743.567777777778,14897.587333333333
E2F2,6941.0,6061,0.15424444444444443,0.13468888888888889,45000,14743.567777777778,14897.587333333333
RP1-150O5.3,44.0,44,0.0009777777777777777,0.0009777777777777777,45000,14743.567777777778,14897.587333333333
ID3,21648.0,8868,0.48106666666666664,0.19706666666666667,45000,14743.567777777778,14897.587333333333
MDS2,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
RPL11,3100945.0,45000,68.90988888888889,1.0,45000,14743.567777777778,14897.587333333333
