gene,W_observed,S2,perturbation,target_gene
TTC30B,0.0001956047873266476,0.012828494330894218,SPI1_pDS255,SPI1
RP11-438L19.1,0.00038131989027702704,0.07907781795693646,SPI1_pDS255,SPI1
AC008174.3,0.0005103682195610489,0.06221819750483634,SPI1_pDS255,SPI1
AC097500.2,5.4876025079206806e-05,0.0021431651234878756,SPI1_pDS255,SPI1
TFPI,0.029806128578373347,0.06916033694642576,SPI1_pDS255,SPI1
COL5A2,0.0002329857676716834,0.0024215733758523915,SPI1_pDS255,SPI1
ANKAR,0.00040943118497376344,0.08527705571365392,SPI1_pDS255,SPI1
RP11-647K16.1,0.00020182295999442417,0.07867497404106984,SPI1_pDS255,SPI1
AC093388.3,0.0003146760831253584,0.0742731384322573,SPI1_pDS255,SPI1
SDPR,0.007550361338983535,0.028778829182948752,SPI1_pDS255,SPI1
SLC39A10,0.007797512088467787,0.003435935474761845,SPI1_pDS255,SPI1
STK17B,0.0056938893168391284,0.005367230405896875,SPI1_pDS255,SPI1
AC020571.3,0.018239832730887078,0.03755999793936553,SPI1_pDS255,SPI1
HSPD1,0.07832925138738639,0.08487471289739959,SPI1_pDS255,SPI1
HSPE1,0.029029287514630325,0.018880906776737143,SPI1_pDS255,SPI1
KCTD18,0.0014785545762042067,0.012164445227534189,SPI1_pDS255,SPI1
SGOL2,0.020741154178159797,0.08264553577005775,SPI1_pDS255,SPI1
RP11-469M7.1,0.00048125651587182004,0.04934285754857664,SPI1_pDS255,SPI1
CLK1,0.0072276037700129,0.01213181603767101,SPI1_pDS255,SPI1
CFLAR,0.045345095451530155,0.05692928566065542,SPI1_pDS255,SPI1
CASP8,0.027633834207845136,0.06504450875513829,SPI1_pDS255,SPI1
STRADB,0.0124187528795931,0.012631558896456355,SPI1_pDS255,SPI1
RP11-686O6.2,0.0021348961330157784,0.09735950707536904,SPI1_pDS255,SPI1
ABI2,0.021658541938641668,0.024274114596705306,SPI1_pDS255,SPI1
CREB1,0.01014950643736577,0.022682527814768285,SPI1_pDS255,SPI1
AC096772.6,7.966370991057123e-05,0.0024215733758523915,SPI1_pDS255,SPI1
PTH2R,0.0017008359832772504,0.010584858456495089,SPI1_pDS255,SPI1
KANSL1L,0.00015128360413029307,0.01940730177006123,SPI1_pDS255,SPI1
MREG,0.003381772368612404,0.019713600089759514,SPI1_pDS255,SPI1
RP11-566E18.3,0.0016672244065455133,0.009720446909880293,SPI1_pDS255,SPI1
IGFBP2,0.038420817319388366,0.05296685520696953,SPI1_pDS255,SPI1
C2orf62,7.487726471009593e-05,0.00035914979446995273,SPI1_pDS255,SPI1
RP11-378A13.2,0.0022742346348338894,0.006949968932448946,SPI1_pDS255,SPI1
RQCD1,0.013076159461521917,0.02397542415596913,SPI1_pDS255,SPI1
STK36,0.0010627205473115874,0.018911218609138174,SPI1_pDS255,SPI1
FEV,0.04623794619591884,0.09173873413857693,SPI1_pDS255,SPI1
PTPRN,0.00634546534579433,0.010143625043629319,SPI1_pDS255,SPI1
GMPPA,0.11608760098922005,0.0914070175537773,SPI1_pDS255,SPI1
INHA,0.0014123311245180475,0.01894716236496558,SPI1_pDS255,SPI1
RP11-16P6.1,0.00013625753478418732,0.023499572527744518,SPI1_pDS255,SPI1
NCL,0.02924654373907685,0.029381340553391144,SPI1_pDS255,SPI1
PTMA,0.07242899772000246,0.13164101195692965,SPI1_pDS255,SPI1
PER2,0.0006747022099862574,0.004011019014444345,SPI1_pDS255,SPI1
ANO7,0.0020562745474436966,0.06600188263052167,SPI1_pDS255,SPI1
NEU4,0.00029499484915914684,0.022168791326870947,SPI1_pDS255,SPI1
ITPR1,0.07488148646705466,0.1668807703229591,SPI1_pDS255,SPI1
BHLHE40-AS1,0.0004920145980678452,0.029060870587406064,SPI1_pDS255,SPI1
BHLHE40,0.1143794761764849,0.1775452483869193,SPI1_pDS255,SPI1
SETD5-AS1,0.046459034577076994,0.014090317544021186,SPI1_pDS255,SPI1
PRRT3,0.0024291255057869044,0.043707529450819016,SPI1_pDS255,SPI1
IRAK2,0.0011474283337715421,0.1128732907089176,SPI1_pDS255,SPI1
GHRL,0.0009485936180591715,0.014848862071021868,SPI1_pDS255,SPI1
GHRLOS,0.0002579886951649724,0.04573934790506718,SPI1_pDS255,SPI1
FBLN2,0.00042091269585478385,0.10865542511086307,SPI1_pDS255,SPI1
LSM3,0.0659976546141674,0.05608998210680835,SPI1_pDS255,SPI1
SH3BP5-AS1,9.160921307362391e-05,0.004196887564807473,SPI1_pDS255,SPI1
ANKRD28,0.02523306978831234,0.07206676069577532,SPI1_pDS255,SPI1
KAT2B,0.01040990467683546,0.024483014434457974,SPI1_pDS255,SPI1
UBE2E1-AS1,5.229834367835829e-05,0.004690568385968209,SPI1_pDS255,SPI1
RP11-317L10.1,0.006404450017919834,0.003410121292641209,SPI1_pDS255,SPI1
SLC4A7,0.00845742658063561,0.030436691517156007,SPI1_pDS255,SPI1
GPD1L,0.006517012824085696,0.020178452833772544,SPI1_pDS255,SPI1
CMTM6,0.031117960765390376,0.06371394167967037,SPI1_pDS255,SPI1
DYNC1LI1,0.0371850515193113,0.052910109348782305,SPI1_pDS255,SPI1
TMPPE,6.859938718191276e-05,0.0032960101539298843,SPI1_pDS255,SPI1
RP11-129K12.4,8.948163055155004e-05,0.00010570294954282204,SPI1_pDS255,SPI1
RP11-259K5.2,0.00033605186113629646,0.07403783391383842,SPI1_pDS255,SPI1
TTC21A,0.00012605374035152373,0.011198506802146542,SPI1_pDS255,SPI1
CSRNP1,0.011965657857996593,0.004493930344514939,SPI1_pDS255,SPI1
EIF1B,0.04413834452746992,0.05521121278656799,SPI1_pDS255,SPI1
RP4-613B23.1,0.0005818578669800502,0.03653107208971479,SPI1_pDS255,SPI1
CCDC13,0.0003239228976776383,0.06943722849066736,SPI1_pDS255,SPI1
ACKR2,0.0002941545921151268,0.06498449174117044,SPI1_pDS255,SPI1
SNRK,0.013261321918206266,0.03688672234097485,SPI1_pDS255,SPI1
LINC00694,0.036225314776108436,0.08955812391833923,SPI1_pDS255,SPI1
CDCP1,0.005402310267911807,0.0467471294353685,SPI1_pDS255,SPI1
TMEM158,0.004286808922374422,0.06633743658130756,SPI1_pDS255,SPI1
SACM1L,0.022770999254149358,0.05578301321218887,SPI1_pDS255,SPI1
FYCO1,0.005665452283938594,0.00048527263199287413,SPI1_pDS255,SPI1
CCRL2,0.009141578293333709,0.017982714290993913,SPI1_pDS255,SPI1
LRRC2,0.0005732218074193465,0.07848564120551985,SPI1_pDS255,SPI1
CSPG5,0.004645105224474421,0.045655266013384974,SPI1_pDS255,SPI1
COL7A1,0.00044800986821926013,0.0055724312402259495,SPI1_pDS255,SPI1
IP6K2,0.021589037811508168,0.009668216373536275,SPI1_pDS255,SPI1
PRKAR2A-AS1,0.0004775675817102289,0.10711714641749127,SPI1_pDS255,SPI1
KLHDC8B,0.005475163894107935,0.010325133959022282,SPI1_pDS255,SPI1
FAM212A,0.005236330078283617,0.0076014101572828745,SPI1_pDS255,SPI1
UBA7,0.0002744368326350526,0.06044497331945422,SPI1_pDS255,SPI1
MANF,0.10628107713270851,0.06452760669325978,SPI1_pDS255,SPI1
PPM1M,0.00016271971028349375,0.03924822586722521,SPI1_pDS255,SPI1
ARHGEF3,0.006238811933660362,0.07501426024893898,SPI1_pDS255,SPI1
ARF4,0.02864588669769176,0.052921337025737036,SPI1_pDS255,SPI1
PSMD6-AS2,0.00017317609094156077,0.009085648981168825,SPI1_pDS255,SPI1
MAGI1,0.0001236070957419154,0.03030911961155825,SPI1_pDS255,SPI1
EOGT,0.006559386279350593,0.023230045560575417,SPI1_pDS255,SPI1
LMOD3,4.756815986371654e-05,0.0016480050769649421,SPI1_pDS255,SPI1
RYBP,0.009725447185489311,0.03204578580602789,SPI1_pDS255,SPI1
GXYLT2,0.0034170765187253064,0.06476347648303539,SPI1_pDS255,SPI1
PPP4R2,0.029490083181245526,0.05382442237522139,SPI1_pDS255,SPI1
ZNF654,0.0004544042913501639,0.03375287366087309,SPI1_pDS255,SPI1
CRYBG3,0.0001587821930952228,0.06172932136320037,SPI1_pDS255,SPI1
FILIP1L,0.0015069212880694288,0.026912211187610825,SPI1_pDS255,SPI1
TMEM45A,0.0002563263887731347,0.02573785320132217,SPI1_pDS255,SPI1
TRMT10C,0.04752494109138652,0.026489399389438895,SPI1_pDS255,SPI1
CD47,0.03141363222397956,0.002611423159011273,SPI1_pDS255,SPI1
CD96,0.00015495696674198197,0.008789081827528501,SPI1_pDS255,SPI1
C3orf52,0.00015184210927948966,0.000618602488802369,SPI1_pDS255,SPI1
KIAA2018,0.006634582046343535,0.014745137239431641,SPI1_pDS255,SPI1
CD80,0.00017491416640814779,0.004075718267024482,SPI1_pDS255,SPI1
MYLK-AS1,0.0016826488174666045,0.014511525076885714,SPI1_pDS255,SPI1
KALRN,0.0072673877051178575,0.021180338699391642,SPI1_pDS255,SPI1
KLF15,0.007981755837751363,0.014859232701747039,SPI1_pDS255,SPI1
RP11-723O4.9,0.00033055210829543465,0.04076151590996343,SPI1_pDS255,SPI1
RP11-434H6.7,0.00028265562835279773,0.03562910101526042,SPI1_pDS255,SPI1
HMCES,0.020002685694577242,0.06214284050312512,SPI1_pDS255,SPI1
H1FX,0.05613870824944443,0.03852899789463197,SPI1_pDS255,SPI1
TMCC1-AS1,0.01457691907324051,0.03994877210088202,SPI1_pDS255,SPI1
RP11-77P16.4,0.005772880004751703,0.09557228276516094,SPI1_pDS255,SPI1
NEK11,0.000533315193231754,0.08467520850868133,SPI1_pDS255,SPI1
MSL2,0.007188558444859625,0.018797979255918074,SPI1_pDS255,SPI1
RP11-102M11.2,9.356697742871462e-05,0.012613484922164967,SPI1_pDS255,SPI1
SLC35G2,0.0053524869979877055,0.03149326695541777,SPI1_pDS255,SPI1
ZBTB38,0.02586724001003821,0.051191332151450365,SPI1_pDS255,SPI1
TFDP2,0.013589549218070126,0.027573075651277975,SPI1_pDS255,SPI1
TRPC1,0.00646004697594104,0.03809149927165868,SPI1_pDS255,SPI1
C3orf58,0.014043886969154547,0.03651973135978283,SPI1_pDS255,SPI1
RP11-538P18.2,0.005965876225011175,0.01803737410976268,SPI1_pDS255,SPI1
TRIM59,0.007221715639655074,0.0145218146556086,SPI1_pDS255,SPI1
RP11-16N11.2,0.00013807666091366014,0.01728473045772446,SPI1_pDS255,SPI1
SKIL,0.002553641927167493,0.009455980466712392,SPI1_pDS255,SPI1
CLDN11,0.0005691246170665576,0.029339337258798875,SPI1_pDS255,SPI1
RPL22L1,0.061454752956974806,0.06479103092814092,SPI1_pDS255,SPI1
TNIK,0.034289631980177364,0.08015110854332314,SPI1_pDS255,SPI1
FNDC3B,0.007268840113969447,0.01838105339529803,SPI1_pDS255,SPI1
TNFSF10,0.001761004241620773,0.028381693404130586,SPI1_pDS255,SPI1
RP11-114M1.1,0.00025937220231536846,0.03574869706348052,SPI1_pDS255,SPI1
KCNMB3,0.007893276248386058,0.05476127055575208,SPI1_pDS255,SPI1
MFN1,0.0012074727842484186,0.008979323654315172,SPI1_pDS255,SPI1
KLHL24,0.00790657364426651,0.015821809674769552,SPI1_pDS255,SPI1
FAM131A,0.0002441765895199035,0.1047888592633772,SPI1_pDS255,SPI1
C3orf70,0.0061041352796691725,0.018530447756807348,SPI1_pDS255,SPI1
DNAJB11,0.03429227943749988,0.06685604278974061,SPI1_pDS255,SPI1
RFC4,0.01625596259066442,0.06414568698643623,SPI1_pDS255,SPI1
RP11-573D15.2,0.0002311399331989327,0.01875755889803032,SPI1_pDS255,SPI1
HES1,0.017340170391894116,0.035611410751615086,SPI1_pDS255,SPI1
FAM43A,0.0005342767156149357,0.0060447629229254075,SPI1_pDS255,SPI1
AC069513.4,0.0002840779158532187,0.016795819629936537,SPI1_pDS255,SPI1
RP11-480A16.1,0.00024272614461277357,0.06035278067937957,SPI1_pDS255,SPI1
PIGZ,0.0009906303345912377,0.07445427025725523,SPI1_pDS255,SPI1
LMLN,0.014168164088409187,0.044948862037730894,SPI1_pDS255,SPI1
CPLX1,0.004476965938824925,0.08542600077891926,SPI1_pDS255,SPI1
RP11-20I20.4,0.00028384278281345926,0.007355964352284255,SPI1_pDS255,SPI1
RP11-572O17.1,0.007507288884392346,0.015997605002995432,SPI1_pDS255,SPI1
LYAR,0.07318376355433255,0.06358752971720187,SPI1_pDS255,SPI1
ZBTB49,0.0006274040428323063,0.01566847343673957,SPI1_pDS255,SPI1
S100P,0.00014507313142681551,0.0034017131034729626,SPI1_pDS255,SPI1
KIAA0232,0.016630206160221976,0.025305454008534425,SPI1_pDS255,SPI1
CPEB2,0.00043186338864237804,0.03648553514053446,SPI1_pDS255,SPI1
PGM2,0.07428133138695946,0.1490083920576253,SPI1_pDS255,SPI1
RPL9,0.05330173545172048,0.01704219827403722,SPI1_pDS255,SPI1
UGDH,0.008947788847080532,0.01581100740427876,SPI1_pDS255,SPI1
SMIM14,0.015205060599938897,0.07136750848970727,SPI1_pDS255,SPI1
RHOH,0.02261011723526764,0.04295880101060956,SPI1_pDS255,SPI1
RP11-121C2.2,0.0003428416317678175,0.07381068802800672,SPI1_pDS255,SPI1
RASL11B,0.005214684213507713,0.026961459152738627,SPI1_pDS255,SPI1
CHIC2,0.03325738266719542,0.06639554922811863,SPI1_pDS255,SPI1
REST,0.022585024864405487,0.05600409393903548,SPI1_pDS255,SPI1
UBA6-AS1,0.017903965658434183,0.03725566116628694,SPI1_pDS255,SPI1
AREG,0.0009727434991294886,0.12035481975345769,SPI1_pDS255,SPI1
CCNG2,0.0004924558260133959,0.08456836548376406,SPI1_pDS255,SPI1
ANXA3,0.027939396996174877,0.07020443235192471,SPI1_pDS255,SPI1
LINC01094,0.0003627992644115916,0.04567471109734943,SPI1_pDS255,SPI1
RP11-109G23.3,0.003336491095781416,0.03228624523596454,SPI1_pDS255,SPI1
LINC01088,0.0001848071007976718,0.02528943067814998,SPI1_pDS255,SPI1
ANTXR2,0.020009357393697504,0.03363731724848842,SPI1_pDS255,SPI1
RP11-127B20.2,0.0005138248092351258,0.11985393191300975,SPI1_pDS255,SPI1
HELQ,0.0047282069456699395,0.0203991818899398,SPI1_pDS255,SPI1
AGPAT9,0.0008161446756485085,0.1127718342936322,SPI1_pDS255,SPI1
ARHGAP24,0.0074387416035182905,0.026531722598912028,SPI1_pDS255,SPI1
NAP1L5,0.028882820903713028,0.06019548021609252,SPI1_pDS255,SPI1
GRID2,0.00010655128664135605,0.002163389989179759,SPI1_pDS255,SPI1
RP11-571L19.8,0.00037357383932670263,0.04878191121407019,SPI1_pDS255,SPI1
PPP3CA,0.013806407341192706,0.04482141964327397,SPI1_pDS255,SPI1
RP11-499E18.1,0.010520394017737838,0.027871347608991306,SPI1_pDS255,SPI1
SLC9B1,0.0003286681066190483,0.05690422195054074,SPI1_pDS255,SPI1
CENPE,0.027350050717315933,0.07161375242535462,SPI1_pDS255,SPI1
AC004069.2,0.00013860126268958026,0.022782589136148678,SPI1_pDS255,SPI1
RPL34-AS1,0.004676277142400015,0.032859203269282586,SPI1_pDS255,SPI1
RPL34,0.057460012950964555,0.0036508682695196248,SPI1_pDS255,SPI1
COL25A1,0.00014875315474951667,0.002231618800588008,SPI1_pDS255,SPI1
PLA2G12A,0.04801630306407139,0.10441357254127033,SPI1_pDS255,SPI1
METTL14,0.0034835936233421965,0.001957283377744384,SPI1_pDS255,SPI1
ANXA5,0.05208114229391737,0.004495498114834433,SPI1_pDS255,SPI1
CCNA2,0.061929150285722025,0.09988495741558746,SPI1_pDS255,SPI1
SLC7A11,0.007241944574033076,0.006509790344223302,SPI1_pDS255,SPI1
RAB33B,0.006241802136555567,0.01719474684894649,SPI1_pDS255,SPI1
MGST2,0.020569869344497557,0.04015490908174198,SPI1_pDS255,SPI1
MAML3,0.0012117188721323523,0.0066243326477925715,SPI1_pDS255,SPI1
RP11-673E1.1,0.00033575169354937236,0.07061716221237938,SPI1_pDS255,SPI1
GYPB,0.10683413562020375,0.04125681202109175,SPI1_pDS255,SPI1
GYPA,0.08355276679008258,0.0040923857851456824,SPI1_pDS255,SPI1
MMAA,0.00024064923413348412,0.11021334244674065,SPI1_pDS255,SPI1
RPS3A,0.019245806948935396,0.03152112304537057,SPI1_pDS255,SPI1
FBXW7,0.008142451341590003,0.013209376594347283,SPI1_pDS255,SPI1
MIR4453,0.0016244136234726994,0.022397013604293085,SPI1_pDS255,SPI1
FHDC1,0.011966322087006197,0.012488563254522819,SPI1_pDS255,SPI1
PPID,0.04442664494278412,0.11467117098175379,SPI1_pDS255,SPI1
MSMO1,0.019352044594345717,0.04240305444109435,SPI1_pDS255,SPI1
HMGB2,0.08336040260822972,0.024924275034274548,SPI1_pDS255,SPI1
RP11-798M19.6,0.003202614167554054,0.0012719345489538504,SPI1_pDS255,SPI1
RP11-367N14.2,0.00010237004033594266,0.004120012692412612,SPI1_pDS255,SPI1
IRF2,0.014138528664811354,0.03078666256963528,SPI1_pDS255,SPI1
RP11-326I11.3,0.005252526264552736,0.05584118660570556,SPI1_pDS255,SPI1
CASP3,0.009724791576258265,0.014194923346765505,SPI1_pDS255,SPI1
CENPU,0.021815635546343994,0.010050055673280349,SPI1_pDS255,SPI1
ACSL1,0.0017874740250973277,0.1011493145234327,SPI1_pDS255,SPI1
ANKRD37,0.013842215754417488,0.019141770037430887,SPI1_pDS255,SPI1
RP11-138B4.1,0.0002093907521149933,0.021553792347711802,SPI1_pDS255,SPI1
RP11-43F13.3,0.0004117315857891787,0.05482878671820541,SPI1_pDS255,SPI1
SLC6A19,0.008490378029572893,0.03439968321064355,SPI1_pDS255,SPI1
CTD-2256P15.4,0.0008692965324693137,0.07461521718501331,SPI1_pDS255,SPI1
ROPN1L,0.0014165904935669175,0.07381669387741252,SPI1_pDS255,SPI1
CTD-2165H16.4,0.00048600566367723195,0.03332463557283161,SPI1_pDS255,SPI1
ZNF622,0.0655942496093983,0.11023512499025814,SPI1_pDS255,SPI1
CTD-2203K17.1,0.0003174689854843018,0.003082201915081664,SPI1_pDS255,SPI1
LMBRD2,0.012927687364069762,0.028953534538309723,SPI1_pDS255,SPI1
C5orf42,8.27724342676115e-05,0.02355014269422719,SPI1_pDS255,SPI1
RICTOR,0.014509974542474777,0.02959994458138189,SPI1_pDS255,SPI1
SEPP1,0.01573786233658208,0.06652596118817328,SPI1_pDS255,SPI1
CTD-2201E18.5,0.0002922077047085775,0.019360456144695743,SPI1_pDS255,SPI1
ANXA2R,0.0635346906156672,0.1543934632476791,SPI1_pDS255,SPI1
HMGCS1,0.020913622245004666,0.028109919146128436,SPI1_pDS255,SPI1
C5orf28,0.008440596101618528,0.02106998027808117,SPI1_pDS255,SPI1
PPAP2A,0.0009098157349499594,0.10136192159239976,SPI1_pDS255,SPI1
ELOVL7,0.00011562361232731442,0.002255797036837002,SPI1_pDS255,SPI1
RP11-231G3.1,0.00019601478868024242,0.12496851326703091,SPI1_pDS255,SPI1
CTD-2033C11.1,0.00024540861326952687,0.009737884226644051,SPI1_pDS255,SPI1
CCNB1,0.07895213668056644,0.0059217675141674045,SPI1_pDS255,SPI1
MAP1B,0.04502059643801068,0.07730128770268639,SPI1_pDS255,SPI1
RP11-79P5.9,0.0008035946998445441,0.01045738498546473,SPI1_pDS255,SPI1
HEXB,0.11514585123280068,0.18221447091020138,SPI1_pDS255,SPI1
GFM2,0.01750302728416957,0.03294692615651094,SPI1_pDS255,SPI1
CTD-2235C13.3,0.0007039640344729609,0.08089035505444887,SPI1_pDS255,SPI1
COL4A3BP,0.015889936984295697,0.028921357554683898,SPI1_pDS255,SPI1
F2RL1,0.00020678703521648093,0.0011831523329521674,SPI1_pDS255,SPI1
SERINC5,0.002303189874211958,0.060683102396701175,SPI1_pDS255,SPI1
ATP6AP1L,0.0023122754531860637,0.05676728858408751,SPI1_pDS255,SPI1
RP11-343L5.2,0.00017666803130759752,0.003866565847485481,SPI1_pDS255,SPI1
CTC-480C2.1,7.517545709104675e-05,0.008306089728289648,SPI1_pDS255,SPI1
GPR98,0.007696979182951159,0.00944599994551981,SPI1_pDS255,SPI1
ANKRD32,0.017067973730738005,0.0536014004238445,SPI1_pDS255,SPI1
RHOBTB3,0.09150046467692678,0.07702695120147775,SPI1_pDS255,SPI1
ERAP2,0.00018811115501576525,0.021107269985585233,SPI1_pDS255,SPI1
CTD-2007H13.3,0.00013698189721463315,0.004690568385968209,SPI1_pDS255,SPI1
GIN1,0.0029165588073311395,0.012640134899529499,SPI1_pDS255,SPI1
TMEM232,0.00010446542047570265,0.00046485274401277476,SPI1_pDS255,SPI1
TSLP,0.0011918018464672007,0.07786823988659851,SPI1_pDS255,SPI1
STARD4,0.016483861520618148,0.041619822850310816,SPI1_pDS255,SPI1
DCP2,0.03111877883812782,0.06468157138095844,SPI1_pDS255,SPI1
MCC,0.0003701891890517441,0.011779213752907376,SPI1_pDS255,SPI1
PGGT1B,0.00788958568729617,0.01383827471209345,SPI1_pDS255,SPI1
FEM1C,0.0019035954047238737,0.11832244031451832,SPI1_pDS255,SPI1
TMED7,0.011529472371196219,0.00520029683540976,SPI1_pDS255,SPI1
DTWD2,0.00767585683399472,0.012406235305113257,SPI1_pDS255,SPI1
DMXL1,0.003676689723989745,0.0035505827900580915,SPI1_pDS255,SPI1
ZNF608,0.0007484754995682862,0.025427565214483857,SPI1_pDS255,SPI1
MARCH3,0.01045337249866846,0.010882685034547934,SPI1_pDS255,SPI1
FNIP1,0.006106737437894816,0.006576826756848253,SPI1_pDS255,SPI1
P4HA2,0.003982138750051571,0.01834390658983394,SPI1_pDS255,SPI1
PDLIM4,0.011071478585947292,0.0218612683748672,SPI1_pDS255,SPI1
SLC22A5,0.0012610405489004801,0.023827776265812655,SPI1_pDS255,SPI1
KIF3A,0.0069688389603661804,0.013330924270826857,SPI1_pDS255,SPI1
LEAP2,0.005651100723806928,0.010139844506134197,SPI1_pDS255,SPI1
PPP2CA,0.024414064983531287,0.06363818880835642,SPI1_pDS255,SPI1
CDKL3,0.009042557779081226,0.027038969581141107,SPI1_pDS255,SPI1
RP11-215P8.3,0.0006393654792882242,0.09192211604462036,SPI1_pDS255,SPI1
SMAD5-AS1,7.609531521122859e-05,0.003866565847485481,SPI1_pDS255,SPI1
REEP2,0.000339784373413055,0.010839357007676846,SPI1_pDS255,SPI1
EGR1,0.017225089707615424,0.038424700973761626,SPI1_pDS255,SPI1
TMEM173,0.014366691879567062,0.026049771212930856,SPI1_pDS255,SPI1
ANKHD1,0.004279400544563318,0.01704013483422215,SPI1_pDS255,SPI1
IK,0.03434332577786454,0.04029378770472489,SPI1_pDS255,SPI1
TAF7,0.038860647170585044,0.07422908591409765,SPI1_pDS255,SPI1
FCHSD1,0.006664266801320225,0.02053760262824224,SPI1_pDS255,SPI1
SPRY4,0.0027892765847904277,0.02524946204961851,SPI1_pDS255,SPI1
NR3C1,0.006879238394861472,0.012622840305923911,SPI1_pDS255,SPI1
ANXA6,0.08687241245703954,0.19710615011126745,SPI1_pDS255,SPI1
FAXDC2,0.009698265584770651,0.04047822382554312,SPI1_pDS255,SPI1
FABP6,0.010496284867825282,0.025801831677605608,SPI1_pDS255,SPI1
SLU7,0.016381364938980694,0.03249171644544598,SPI1_pDS255,SPI1
PTTG1,0.04524850801208137,0.0020193898568821025,SPI1_pDS255,SPI1
GABRG2,0.00794268832538392,0.033740861962061365,SPI1_pDS255,SPI1
HMMR,0.03885468376505553,0.05462521028443055,SPI1_pDS255,SPI1
MAT2B,0.015142902919047694,0.06695633836200948,SPI1_pDS255,SPI1
NPM1,0.133008679838979,0.12050427155708429,SPI1_pDS255,SPI1
UBTD2,0.0011239198297204195,0.07882557228189112,SPI1_pDS255,SPI1
DUSP1,0.003247287451038283,0.0020282282527619776,SPI1_pDS255,SPI1
CTC-308K20.1,0.00029581879714512724,0.030764362996522517,SPI1_pDS255,SPI1
CREBRF,0.008774773579777169,0.013718561212840983,SPI1_pDS255,SPI1
BNIP1,0.007075234965561305,0.04385396495506664,SPI1_pDS255,SPI1
CPEB4,0.010305724642303093,0.01608284791054618,SPI1_pDS255,SPI1
RP11-844P9.2,0.0434080560544346,0.0990225075664432,SPI1_pDS255,SPI1
ZNF354B,0.005086350206035718,0.010104357058580536,SPI1_pDS255,SPI1
HNRNPH1,0.014624140767744643,0.04036086009629438,SPI1_pDS255,SPI1
SQSTM1,0.061468284211347146,0.09227747378111222,SPI1_pDS255,SPI1
BTNL9,0.005293124011752167,0.022931534201413764,SPI1_pDS255,SPI1
TRIM7,0.005830514366296655,0.005598745460844023,SPI1_pDS255,SPI1
CTC-338M12.6,0.00010783222857904105,0.03194150948006889,SPI1_pDS255,SPI1
TRIM52,0.0006251595682943192,0.001091466263338432,SPI1_pDS255,SPI1
EXOC2,0.018574153488276356,0.04461316792557625,SPI1_pDS255,SPI1
NQO2,0.07002796591028672,0.0846560019114713,SPI1_pDS255,SPI1
RP1-40E16.12,0.015944891255686735,0.032964866586848544,SPI1_pDS255,SPI1
TUBB2A,0.016265794211454424,0.025067405829925418,SPI1_pDS255,SPI1
TUBB2B,0.05042776371499426,0.12013633212702055,SPI1_pDS255,SPI1
RREB1,0.03598176530621792,0.09595967068011284,SPI1_pDS255,SPI1
SNRNP48,0.05435451534436823,0.0977558021892563,SPI1_pDS255,SPI1
PAK1IP1,0.042603077307839674,0.04421497236513214,SPI1_pDS255,SPI1
RP11-421M1.8,0.0003224696426571404,0.04218989090621016,SPI1_pDS255,SPI1
HIVEP1,0.01146686349882861,0.017911143014497283,SPI1_pDS255,SPI1
CD83,0.0005312105011687891,0.04130222636402559,SPI1_pDS255,SPI1
JARID2,0.022494211571006333,0.04351750376770859,SPI1_pDS255,SPI1
JARID2-AS1,7.865802455721758e-05,0.001035408437568628,SPI1_pDS255,SPI1
GMPR,0.057053644439451705,0.0795844712529134,SPI1_pDS255,SPI1
FAM8A1,0.012247532192636246,0.02190819093865651,SPI1_pDS255,SPI1
SOX4,0.03480082297927451,0.07289914034330135,SPI1_pDS255,SPI1
GMNN,0.03684387971100326,0.03394453943831822,SPI1_pDS255,SPI1
RP11-367G6.3,0.0012157680602570993,0.0407028425933219,SPI1_pDS255,SPI1
TRIM38,0.011488007799737687,0.031031020757322756,SPI1_pDS255,SPI1
HIST1H1C,0.10546093310384332,0.0029292859236401524,SPI1_pDS255,SPI1
