gene,S2,p_value_perm,n_peaks_on,n_peaks_off
ZNF469,0.5571222752703242,0.001996007984031936,1,5
GAGE2E,0.5571138535255973,0.001996007984031936,2,3
TRGVA,0.5554100428666986,0.001996007984031936,2,2
NDFIP2,0.555353722386828,0.001996007984031936,2,4
ENPEP,0.555353722386828,0.001996007984031936,1,5
RAP1B,0.5553509062129026,0.001996007984031936,2,3
RP11-758P17.2,0.553652969565048,0.001996007984031936,3,4
TMEM115,0.5536077706369106,0.001996007984031936,4,5
DNAJC19,0.5535936452150617,0.001996007984031936,3,3
RP11-960L18.1,0.553576694233071,0.001996007984031936,1,3
SAT1,0.5518506270499353,0.001996007984031936,2,3
MGAM,0.551830788388531,0.001996007984031936,1,5
RP11-196B3.3,0.5518052804901203,0.001996007984031936,2,2
CTSG,0.548347969524115,0.001996007984031936,4,3
DLEC1,0.5482795137366356,0.001996007984031936,2,4
STAT1,0.5482681036077371,0.001996007984031936,2,4
PDCL3,0.5465939462790959,0.001996007984031936,5,2
C1QTNF4,0.5465481635778581,0.001996007984031936,3,1
ZNF737,0.5465481635778581,0.001996007984031936,3,1
PAK1IP1,0.5465023770412198,0.001996007984031936,2,4
LINC01581,0.54479982864142,0.001996007984031936,1,2
SEC62-AS1,0.54479982864142,0.001996007984031936,2,2
PLIN2,0.5447653788914554,0.001996007984031936,3,2
CD163,0.5447567661135646,0.001996007984031936,3,4
IQSEC3,0.5447538951573407,0.001996007984031936,1,2
TMEM92,0.5447538951573405,0.001996007984031936,1,2
TSPAN2,0.5447510241859859,0.001996007984031936,3,3
SMCO3,0.5447510241859856,0.001996007984031936,2,4
HIST1H4G,0.5447424111811364,0.001996007984031936,3,3
PLEKHB2,0.5447395401492572,0.001996007984031936,2,2
PRNT,0.5447395401492572,0.001996007984031936,2,3
AP002962.1,0.5447309269628278,0.001996007984031936,2,2
AK6,0.5430084237640594,0.001996007984031936,2,3
C1QTNF9B-AS1,0.5429853817363921,0.001996007984031936,1,2
OR2M4,0.5429853817363921,0.001996007984031936,2,1
RP11-397H6.1,0.5429652191600458,0.001996007984031936,2,4
PLEKHG1,0.5429652191600458,0.001996007984031936,2,4
GLIPR1,0.5429594582864253,0.001996007984031936,2,2
S100Z,0.5412486549231507,0.001996007984031936,2,3
LAMA1,0.5412284276479024,0.001996007984031936,4,3
ADCK3,0.5411966404022347,0.001996007984031936,1,3
ZNF391,0.5411966404022347,0.001996007984031936,2,4
RP5-875O13.1,0.5411937505600485,0.001996007984031936,2,2
OBP2B,0.539480246808071,0.001996007984031936,3,5
RP11-757O6.1,0.5394599532256292,0.001996007984031936,2,4
AREL1,0.5394512557423108,0.001996007984031936,1,4
GPR89B,0.5394367596251531,0.001996007984031936,1,4
CLDND1,0.5394338603549754,0.001996007984031936,2,2
LINC01195,0.537656574404177,0.001996007984031936,1,2
APOM,0.5359609430033321,0.001996007984031936,2,5
GATSL2,0.535937597977328,0.001996007984031936,4,2
CDC42EP2,0.535934679777577,0.001996007984031936,2,5
BTG3,0.5359230068196713,0.001996007984031936,3,3
LINC01297,0.5359084152647419,0.001996007984031936,3,6
RP11-440D17.4,0.5358996601410799,0.001996007984031936,3,3
RP11-276E17.2,0.5358909048743802,0.001996007984031936,2,4
CTAG2,0.5358850679504457,0.001996007984031936,3,5
RP11-265N7.2,0.5341662464558724,0.001996007984031936,1,4
SMO,0.5341545348521337,0.001996007984031936,3,3
CTD-3212A4.2,0.5341311108742742,0.001996007984031936,2,3
RP11-420M1.2,0.5341223266177366,0.001996007984031936,2,4
XXyac-YX65C7_A.3,0.53411939850012,0.001996007984031936,1,2
ETNK2,0.5324947460085515,0.001996007984031936,2,4
ARSJ,0.5324683118176935,0.001996007984031936,4,5
NFE2L3,0.5323860637191676,0.001996007984031936,2,5
OR2T27,0.5323772506692477,0.001996007984031936,2,4
OR8B3,0.5323743129535207,0.001996007984031936,2,1
CTC-203F4.2,0.5323625619285006,0.001996007984031936,2,3
SIGMAR1,0.5323625619285004,0.001996007984031936,3,3
FGF12-AS2,0.5323596241317167,0.001996007984031936,2,5
GFI1,0.5323537484895118,0.001996007984031936,2,3
AXDND1,0.5307796784111879,0.001996007984031936,3,4
IP6K2,0.5306087510061116,0.001996007984031936,2,3
RP11-867G2.5,0.5305822228529135,0.001996007984031936,3,3
RP11-44N11.2,0.5288372946339905,0.001996007984031936,2,2
SQRDL,0.52882546501293,0.001996007984031936,3,3
PGK2,0.527101425601495,0.001996007984031936,3,4
LINC01168,0.5270806554117021,0.001996007984031936,3,2
CTD-2270F17.1,0.5270569170496832,0.001996007984031936,3,3
RP11-267C16.1,0.5270539496792546,0.001996007984031936,2,2
KCNB1,0.5270480148882778,0.001996007984031936,1,3
RP11-677O4.2,0.5270480148882776,0.001996007984031936,2,3
CTC-490E21.14,0.5254223332064929,0.001996007984031936,2,4
CTDSP1,0.5253806592446636,0.001996007984031936,2,2
PRRT1,0.5253747055516936,0.001996007984031936,3,2
TEPP,0.5253508901050955,0.001996007984031936,2,3
RP11-203J24.8,0.5252853920595026,0.001996007984031936,2,3
LGALS8-AS1,0.5252794372867431,0.001996007984031936,1,4
RNASEK-C17orf49,0.5252794372867429,0.001996007984031936,2,3
ZBED6CL,0.5235198221289724,0.001996007984031936,1,3
RP11-300M6.1,0.5235048848624821,0.001996007984031936,2,2
RP11-545H22.1,0.5199827285721117,0.001996007984031936,2,3
FCGR2B,0.518214182313852,0.001996007984031936,2,3
IGKV2-23,0.516457749591982,0.001996007984031936,2,1
DYTN,0.5164426080665151,0.001996007984031936,2,2
CCNI,0.5150325004589341,0.001996007984031936,2,4
FREM2-AS1,0.5146649357610003,0.001996007984031936,2,4
RP11-439C15.4,0.5093714563687456,0.001996007984031936,4,5
RP11-232L2.2,0.5006037252596758,0.001996007984031936,3,3
RP1-28O17.1,0.49875706177410506,0.001996007984031936,2,4
CRYL1,0.49698850882630374,0.001996007984031936,2,2
RP11-649G15.2,0.48459573801459443,0.001996007984031936,1,1
IGF2,0.45815553696189987,0.001996007984031936,2,3
RP11-73M7.6,0.3572610896569349,0.001996007984031936,1,3
