gene,S2,p_value_perm,target
XXYLT1-AS1,0.8047371660008146,0.024875621890547265,CEBPE
AC124944.3,0.7377702224808013,0.43781094527363185,CEBPE
SMCO1,0.7640505320138475,0.004975124378109453,CEBPE
AC128709.2,0.7074500872464925,0.004975124378109453,CEBPE
ZNF718,0.8117901441982788,0.004975124378109453,CEBPE
ZNF721,0.7870358607564828,0.004975124378109453,CEBPE
SLC26A1,0.6137492313390913,0.7860696517412935,CEBPE
RP11-20I20.2,0.8471674733595806,0.004975124378109453,CEBPE
CFAP99,0.6968386700695057,0.13930348258706468,CEBPE
RP3-513G18.2,0.6862204208160665,0.25870646766169153,CEBPE
OTOP1,0.8064960121663394,0.004975124378109453,CEBPE
STK32B,0.7003758085617577,0.13432835820895522,CEBPE
CRMP1,0.5960278818419477,0.004975124378109453,CEBPE
GRPEL1,0.6703078172378635,0.10945273631840796,CEBPE
SH3TC1,0.7463586578461322,0.004975124378109453,CEBPE
RP11-774O3.2,0.6844518350103548,0.27860696517412936,CEBPE
RP11-446J8.1,0.6809215541410738,0.9054726368159204,CEBPE
AC006160.5,0.6880685657151028,0.3681592039800995,CEBPE
FAM184B,0.7286622046058864,0.7014925373134329,CEBPE
LINC01258,0.6879958263884947,0.746268656716418,CEBPE
RP11-617D20.2,0.6933015321555644,0.009950248756218905,CEBPE
UGDH-AS1,0.8383693557365682,0.004975124378109453,CEBPE
PHOX2B,0.6632476748799883,0.004975124378109453,CEBPE
RP11-663P9.1,0.6526173014238894,0.004975124378109453,CEBPE
RP11-535C7.1,0.728672936308315,0.004975124378109453,CEBPE
LINC01618,0.6720973335642896,0.746268656716418,CEBPE
RP11-571I18.5,0.6720694090161065,0.004975124378109453,CEBPE
RP11-545H22.1,0.5199827285721117,0.945273631840796,CEBPE
RP11-300M6.1,0.5235048848624821,0.16417910447761194,CEBPE
TMPRSS11D,0.8330244818631941,0.004975124378109453,CEBPE
CSN2,0.6473115479579221,0.024875621890547265,CEBPE
STATH,0.7658293027959432,0.004975124378109453,CEBPE
CSN3,0.679146077961288,0.6766169154228856,CEBPE
RUFY3,0.7092186572657083,0.15422885572139303,CEBPE
MOB1B,0.75873248612769,0.004975124378109453,CEBPE
RP11-692D12.1,0.6685415837217007,0.004975124378109453,CEBPE
RASSF6,0.8064824375510663,0.004975124378109453,CEBPE
CXCL2,0.7021376957375844,0.004975124378109453,CEBPE
RCHY1,0.6792197650300322,0.21890547263681592,CEBPE
AC112719.2,0.7039107257988984,0.48258706467661694,CEBPE
CCNI,0.5150325004589341,0.4129353233830846,CEBPE
WDFY3-AS1,0.6314314455483371,0.1691542288557214,CEBPE
TIGD2,0.8595620795789561,0.004975124378109453,CEBPE
RP11-562F9.2,0.7180549752403885,0.004975124378109453,CEBPE
RP11-703C10.1,0.7516581345923807,0.004975124378109453,CEBPE
PDHA2,0.6296306757652593,0.29850746268656714,CEBPE
RP11-145G20.1,0.7199343618645166,0.31840796019900497,CEBPE
RP11-571L19.7,0.799408064376544,0.5671641791044776,CEBPE
RP11-710F7.2,0.6596987525947946,0.39800995024875624,CEBPE
RPL34,0.6756274258724942,0.4577114427860697,CEBPE
AC004051.2,0.6862272580983813,0.5970149253731343,CEBPE
AC004067.5,0.7322207593365311,0.004975124378109453,CEBPE
ENPEP,0.555353722386828,0.11442786069651742,CEBPE
RP11-255I10.2,0.6986072392438916,0.26865671641791045,CEBPE
RP11-269F21.3,0.753430874011103,0.004975124378109453,CEBPE
RP11-73K9.3,0.7269108194466567,0.01990049751243781,CEBPE
ARSJ,0.5324683118176935,0.7114427860696517,CEBPE
NDST3,0.7516893443172582,0.12437810945273632,CEBPE
PDE5A,0.5837792091876848,0.05472636815920398,CEBPE
BBS7,0.705681517365443,0.029850746268656716,CEBPE
TRPC3,0.6597177181753127,0.6965174129353234,CEBPE
RP11-519M16.1,0.6791460779612882,0.004975124378109453,CEBPE
RP11-62N21.1,0.7905789462638858,0.004975124378109453,CEBPE
LINC01256,0.824204426005645,0.208955223880597,CEBPE
RP11-793B23.1,0.8153311590600828,0.004975124378109453,CEBPE
RP11-173E2.2,0.8542417872522746,0.004975124378109453,CEBPE
SETD7,0.7039240566419196,0.263681592039801,CEBPE
FREM3,0.6437889554190585,0.03980099502487562,CEBPE
RP11-673E1.4,0.7215986511835322,0.004975124378109453,CEBPE
ZNF827,0.6897916030385917,0.004975124378109453,CEBPE
SLC10A7,0.7198279075306662,0.004975124378109453,CEBPE
RP11-171N4.4,0.6809192572959598,0.009950248756218905,CEBPE
LINC01207,0.7039062821284546,0.31840796019900497,CEBPE
APELA,0.7127557977145235,0.004975124378109453,CEBPE
CPE,0.5659982033020592,0.014925373134328358,CEBPE
RP11-217C7.1,0.6791714087929172,0.014925373134328358,CEBPE
CBR4,0.790578946263886,0.004975124378109453,CEBPE
RP11-475B2.1,0.6897575926086926,0.5920398009950248,CEBPE
RP11-313E19.2,0.7446005872874761,0.40298507462686567,CEBPE
LINC01099,0.6349363854890416,0.05472636815920398,CEBPE
CLDN22,0.670506110733071,0.04477611940298507,CEBPE
LINC01093,0.7251530476380101,0.004975124378109453,CEBPE
RP11-217E13.1,0.7410466086784505,0.004975124378109453,CEBPE
CCDC127,0.7021911522325124,0.07960199004975124,CEBPE
CTD-2083E4.6,0.6862249790118451,0.2537313432835821,CEBPE
SLC6A3,0.7605483721005216,0.004975124378109453,CEBPE
CTD-2194D22.2,0.7853728353072182,0.004975124378109453,CEBPE
C5orf38,0.6826809583476893,0.3781094527363184,CEBPE
NSUN2,0.7322036717362553,0.5174129353233831,CEBPE
RP11-404K5.4,0.7781929857427718,0.004975124378109453,CEBPE
RP11-480D4.2,0.7781869564873256,0.004975124378109453,CEBPE
RP11-315A16.1,0.7640382502507049,0.004975124378109453,CEBPE
CTD-2199O4.1,0.8294760378820039,0.004975124378109453,CEBPE
RP11-1C1.4,0.8542417872522748,0.004975124378109453,CEBPE
CTNND2,0.587201032787985,0.572139303482587,CEBPE
FAM105A,0.6915329634182326,0.4427860696517413,CEBPE
FBXL7,0.6879958263884947,0.004975124378109453,CEBPE
MARCH11,0.7393012917138555,0.004975124378109453,CEBPE
RP11-360I2.1,0.7976414318744511,0.004975124378109453,CEBPE
CDH12,0.8561254619648313,0.004975124378109453,CEBPE
RP11-5N11.4,0.6013257794314312,0.14925373134328357,CEBPE
RP11-5N11.6,0.6915668865375314,0.04477611940298507,CEBPE
CTD-2066L21.3,0.6897621274295705,0.004975124378109453,CEBPE
CTD-2203K17.1,0.7835885313433759,0.004975124378109453,CEBPE
RAI14,0.7074611407223306,0.12935323383084577,CEBPE
PRLR,0.7994315409334446,0.004975124378109453,CEBPE
DAB2,0.7180615093985457,0.004975124378109453,CEBPE
AC025171.1,0.7976571176527153,0.004975124378109453,CEBPE
NNT-AS1,0.779955544956788,0.5124378109452736,CEBPE
RP11-503D12.1,0.6757616731963357,0.35323383084577115,CEBPE
RP11-53O19.3,0.6667730171636114,0.527363184079602,CEBPE
PELO,0.670310150443512,0.36318407960199006,CEBPE
CTD-2081C10.1,0.6597272007611151,0.14427860696517414,CEBPE
PLPP1,0.6792980487823677,0.6517412935323383,CEBPE
FLJ31104,0.6720856984768807,0.5522388059701493,CEBPE
AC008937.3,0.7198279075306656,0.2736318407960199,CEBPE
CTD-2023N9.3,0.7074611407223302,0.2835820895522388,CEBPE
RP11-478P10.1,0.6774028893687506,0.6119402985074627,CEBPE
RP11-231G3.1,0.7004227008772856,0.004975124378109453,CEBPE
CTC-534A2.2,0.7516643766410245,0.004975124378109453,CEBPE
CENPH,0.5588880300858784,0.3582089552238806,CEBPE
AK6,0.5430084237640594,0.11442786069651742,CEBPE
SMN2,0.8100370010734297,0.004975124378109453,CEBPE
RP11-136K7.3,0.7162842049684018,0.06467661691542288,CEBPE
RP11-232L2.2,0.5006037252596758,0.04975124378109453,CEBPE
FOXD1-AS1,0.7021376957375839,0.06965174129353234,CEBPE
UTP15,0.7534329498041284,0.004975124378109453,CEBPE
S100Z,0.5412486549231507,0.27860696517412936,CEBPE
ZBED3,0.6314215380216348,0.03482587064676617,CEBPE
WDR41,0.8790161294930241,0.004975124378109453,CEBPE
DMGDH,0.7534267224078973,0.004975124378109453,CEBPE
ZCCHC9,0.7021443780220178,0.029850746268656716,CEBPE
ATG10-AS1,0.7093068597654603,0.4925373134328358,CEBPE
ATP6AP1L,0.7463586578461319,0.004975124378109453,CEBPE
CCNH,0.7109872274220588,0.10945273631840796,CEBPE
CTC-498M16.2,0.7003646432619683,0.10945273631840796,CEBPE
MEF2C-AS1,0.7428215125698199,0.05970149253731343,CEBPE
CTD-2091N23.1,0.8666777826131908,0.004975124378109453,CEBPE
NR2F1-AS1,0.7039062821284549,0.004975124378109453,CEBPE
FAM81B,0.6473477884266643,0.009950248756218905,CEBPE
TTC37,0.6244001145957808,0.014925373134328358,CEBPE
CTD-2154I11.2,0.7304843292111797,0.30845771144278605,CEBPE
CTD-2260A17.3,0.8064882552713044,0.004975124378109453,CEBPE
CTD-2215E18.2,0.7994158899721157,0.004975124378109453,CEBPE
CTC-503K11.2,0.7375157955526639,0.004975124378109453,CEBPE
CTC-339F2.2,0.7198300802254597,0.01990049751243781,CEBPE
HSD17B4,0.703930721968759,0.08955223880597014,CEBPE
PRR16,0.6721136223482802,0.6865671641791045,CEBPE
RP11-284A20.1,0.7109784285107736,0.07960199004975124,CEBPE
AC034228.3,0.7286729363083155,0.004975124378109453,CEBPE
IRF1,0.7711673624176131,0.004975124378109453,CEBPE
AC005355.2,0.698598284405506,0.27860696517412936,CEBPE
CTC-203F4.2,0.5323625619285006,0.746268656716418,CEBPE
SPOCK1,0.7658047961275458,0.004975124378109453,CEBPE
RP11-381K20.4,0.8683904187741398,0.004975124378109453,CEBPE
TMEM173,0.6879958263884941,0.23383084577114427,CEBPE
PCDHA3,0.6791645004779866,0.004975124378109453,CEBPE
AC005609.18,0.691532963418233,0.004975124378109453,CEBPE
PCDHAC1,0.7251357934893172,0.03482587064676617,CEBPE
PCDHB2,0.7994315409334452,0.004975124378109453,CEBPE
AC005754.7,0.7251789280913116,0.03482587064676617,CEBPE
PCDHB11,0.7976414318744504,0.004975124378109453,CEBPE
TAF7,0.7375476037184916,0.004975124378109453,CEBPE
AC005618.8,0.7870994474105222,0.004975124378109453,CEBPE
PCDHGB6,0.5606510132708037,0.3383084577114428,CEBPE
PCDHGC4,0.6756436295511057,0.2537313432835821,CEBPE
NDFIP1,0.698600523125864,0.5771144278606966,CEBPE
AC005592.3,0.6508535227825283,0.014925373134328358,CEBPE
JAKMIP2-AS1,0.6897575926086926,0.7661691542288557,CEBPE
ABLIM3,0.6791506836373125,0.36318407960199006,CEBPE
GRPEL2,0.7746558364590481,0.1791044776119403,CEBPE
GRPEL2-AS1,0.7693419819058698,0.004975124378109453,CEBPE
HMGXB3,0.647369531734094,0.004975124378109453,CEBPE
AC008641.1,0.7660089944076135,0.13432835820895522,CEBPE
CTB-17P3.4,0.7746558364590476,0.47761194029850745,CEBPE
CCDC69,0.7534765401366168,0.4427860696517413,CEBPE
SPARC,0.7640443911569544,0.004975124378109453,CEBPE
CTB-12O2.1,0.6756227961786551,0.35323383084577115,CEBPE
MFAP3,0.9833816079334856,0.004975124378109453,CEBPE
MRPL22,0.7693562118321716,0.004975124378109453,CEBPE
AC016577.1,0.6844495500119989,0.1691542288557214,CEBPE
TIMD4,0.7658027538697794,0.004975124378109453,CEBPE
CTC-248O19.1,0.6986251485763197,0.11442786069651742,CEBPE
AC011343.1,0.8117959238809381,0.004975124378109453,CEBPE
MAT2B,0.8330413788163048,0.004975124378109453,CEBPE
RP11-67M9.1,0.7304393667768803,0.1044776119402985,CEBPE
CTD-2270F17.1,0.5270569170496832,0.9203980099502488,CEBPE
TLX3,0.7658619771339653,0.004975124378109453,CEBPE
FGF18,0.6809215541410738,0.004975124378109453,CEBPE
EFCAB9,0.6296406114715551,0.06965174129353234,CEBPE
NEURL1B,0.6225513739708733,0.01990049751243781,CEBPE
CTB-43E15.2,0.7905710331943987,0.5771144278606966,CEBPE
CTC-281M20.4,0.6897916030385917,0.009950248756218905,CEBPE
DRD1,0.820644525362886,0.004975124378109453,CEBPE
ARL10,0.7216094879344112,0.004975124378109453,CEBPE
HK3,0.8190306477511923,0.004975124378109453,CEBPE
B4GALT7,0.7109872274220583,0.0945273631840796,CEBPE
PROP1,0.6987482628107644,0.2736318407960199,CEBPE
ADAMTS2,0.705681517365443,0.18407960199004975,CEBPE
RP11-798K23.4,0.7127536034551154,0.06965174129353234,CEBPE
CBY3,0.7162842049684021,0.004975124378109453,CEBPE
MGAT4B,0.7304329433460464,0.07960199004975124,CEBPE
OR2Y1,0.70214215060094,0.1691542288557214,CEBPE
RP5-856G1.1,0.7428130907481765,0.009950248756218905,CEBPE
RP1-40E16.9,0.68976212742957,0.19402985074626866,CEBPE
RP1-140K8.1,0.6862204208160667,0.15920398009950248,CEBPE
PAK1IP1,0.5465023770412198,0.17412935323383086,CEBPE
RP11-637O19.2,0.5588796349492716,0.03482587064676617,CEBPE
ELOVL2,0.790630379285089,0.004975124378109453,CEBPE
RP11-330A16.1,0.9674438944587797,0.004975124378109453,CEBPE
GPLD1,0.7976414318744511,0.009950248756218905,CEBPE
C6orf229,0.7658129651041484,0.004975124378109453,CEBPE
TRIM38,0.6897575926086921,0.014925373134328358,CEBPE
HIST1H2AC,0.7764223967241227,0.004975124378109453,CEBPE
HIST1H2BG,0.5624195933104931,0.2537313432835821,CEBPE
HIST1H2AE,0.6950813513873045,0.06965174129353234,CEBPE
HIST1H4G,0.5447424111811364,0.6567164179104478,CEBPE
CTA-14H9.5,0.7534578588743492,0.004975124378109453,CEBPE
ZNF391,0.5411966404022347,0.34328358208955223,CEBPE
HIST1H2AK,0.6844586899596535,0.6019900497512438,CEBPE
ZKSCAN8,0.7675815391602665,0.24875621890547264,CEBPE
ZKSCAN4,0.7039062821284546,0.5472636815920398,CEBPE
LINC01623,0.7729115440797151,0.004975124378109453,CEBPE
UBD,0.7109938265340618,0.004975124378109453,CEBPE
MOG,0.642020411372958,0.06965174129353234,CEBPE
TRIM26,0.7021443780220181,0.03482587064676617,CEBPE
MDC1-AS1,0.6933556699033995,0.03980099502487562,CEBPE
DPCR1,0.6915307018177786,0.47761194029850745,CEBPE
LST1,0.7162994889354001,0.3880597014925373,CEBPE
APOM,0.5359609430033321,0.23880597014925373,CEBPE
GPANK1,0.7039062821284551,0.06467661691542288,CEBPE
DDAH2,0.5641964896067433,0.8308457711442786,CEBPE
MSH5,0.6508463138915243,0.004975124378109453,CEBPE
XXbac-BPG116M5.17,0.5942540518822504,0.3681592039800995,CEBPE
AL645922.1,0.6897553251870732,0.48756218905472637,CEBPE
PRRT1,0.5253747055516936,0.48756218905472637,CEBPE
HLA-DQB2,0.6402445393613508,0.11442786069651742,CEBPE
XXbac-BPG246D15.9,0.7021911522325126,0.3034825870646766,CEBPE
HLA-DMB,0.7003758085617577,0.21890547263681592,CEBPE
XXbac-BPG181M17.6,0.6915261785946792,0.43283582089552236,CEBPE
HLA-DOA,0.7339765206702324,0.582089552238806,CEBPE
RING1,0.7304415079079399,0.004975124378109453,CEBPE
C6orf1,0.7852593189551432,0.44776119402985076,CEBPE
RPS10,0.6826901219734882,0.7114427860696517,CEBPE
SCUBE3,0.6561902228408295,0.004975124378109453,CEBPE
FKBP5,0.6685719948902318,0.08955223880597014,CEBPE
RP1-153P14.5,0.7463670396604726,0.004975124378109453,CEBPE
KIF6,0.6791598948956602,0.21393034825870647,CEBPE
TOMM6,0.7782150926130926,0.004975124378109453,CEBPE
RP11-7K24.3,0.6296530308839502,0.1890547263681592,CEBPE
RP3-475N16.1,0.7162929387037626,0.06965174129353234,CEBPE
SUPT3H,0.7764183680593877,0.004975124378109453,CEBPE
CYP39A1,0.6791506836373119,0.6517412935323383,CEBPE
RHAG,0.6667730171636114,0.7562189054726368,CEBPE
PGK2,0.527101425601495,0.5223880597014925,CEBPE
RP11-719J20.1,0.6685486018064521,0.004975124378109453,CEBPE
DEFB113,0.8100331395894899,0.01990049751243781,CEBPE
RP1-28O17.1,0.49875706177410506,0.3482587064676617,CEBPE
RP11-524H19.2,0.778186956487326,0.004975124378109453,CEBPE
BMP5,0.7039729342398948,0.417910447761194,CEBPE
PRIM2,0.822405483393764,0.004975124378109453,CEBPE
XXbac-BPGBPG55C20.1,0.7428194071233598,0.43781094527363185,CEBPE
RP11-349P19.1,0.6756065920003783,0.03482587064676617,CEBPE
COL19A1,0.7074412443414745,0.46766169154228854,CEBPE
KCNQ5,0.5801000075503177,0.024875621890547265,CEBPE
TMEM30A,0.5801215754125953,0.07960199004975124,CEBPE
IRAK1BP1,0.680921554141074,0.6766169154228856,CEBPE
LINC01526,0.6508535227825281,0.03980099502487562,CEBPE
CGA,0.6826809583476895,0.7960199004975125,CEBPE
ANKRD6,0.686254606546427,0.1044776119402985,CEBPE
MAP3K7,0.7180593313524333,0.004975124378109453,CEBPE
BEND3,0.6774028893687498,0.20398009950248755,CEBPE
LACE1,0.783492722019159,0.004975124378109453,CEBPE
RP11-425D10.10,0.7393160998461171,0.004975124378109453,CEBPE
AK9,0.818864501245908,0.004975124378109453,CEBPE
KIAA1919,0.7074500872464923,0.15920398009950248,CEBPE
FYN,0.8312784933617211,0.004975124378109453,CEBPE
FRK,0.6862728382396494,0.05970149253731343,CEBPE
RP11-735G4.1,0.5624195933104926,0.04477611940298507,CEBPE
ENPP3,0.6614673184847988,0.05970149253731343,CEBPE
STX7,0.6385029199175049,0.0945273631840796,CEBPE
TAAR9,0.6845409439969188,0.08955223880597014,CEBPE
TAAR5,0.6950633507437208,0.03482587064676617,CEBPE
RP1-287H17.1,0.5995780574737111,0.004975124378109453,CEBPE
PDE7B,0.6986520117141687,0.03482587064676617,CEBPE
RP3-406A7.7,0.7464089473203145,0.004975124378109453,CEBPE
NHSL1,0.6685415837217007,0.14427860696517414,CEBPE
ECT2L,0.7587304248335447,0.004975124378109453,CEBPE
REPS1,0.8241759622714578,0.27860696517412936,CEBPE
VTA1,0.6986072392438916,0.373134328358209,CEBPE
RP1-67K17.4,0.6986050005450566,0.004975124378109453,CEBPE
ADAT2,0.6879867334319252,0.16417910447761194,CEBPE
STX11,0.712788710795056,0.11940298507462686,CEBPE
FBXO30,0.6703101504435116,0.5671641791044776,CEBPE
RAET1G,0.7640750949478806,0.004975124378109453,CEBPE
PLEKHG1,0.5429652191600458,0.472636815920398,CEBPE
MTHFD1L,0.6101917977889254,0.04477611940298507,CEBPE
RP11-52J3.3,0.8011942262565,0.004975124378109453,CEBPE
RP3-403L10.3,0.808256835881786,0.004975124378109453,CEBPE
SYNJ2,0.7410444981891562,0.004975124378109453,CEBPE
RP3-428L16.1,0.5818739807860276,0.04477611940298507,CEBPE
RP3-428L16.2,0.8064998905858798,0.004975124378109453,CEBPE
RP1-155D22.1,0.8135875685888053,0.24875621890547264,CEBPE
RP11-568A7.2,0.6207827907013063,0.208955223880597,CEBPE
TTLL2,0.6667730171636111,0.16417910447761194,CEBPE
RP11-351J23.2,0.6437816674209663,0.12437810945273632,CEBPE
RP11-351J23.1,0.6119552099355021,0.004975124378109453,CEBPE
RP3-431P23.5,0.7021510602428578,0.24875621890547264,CEBPE
KIF25,0.7003735755160392,0.32338308457711445,CEBPE
XXyac-YX65C7_A.3,0.53411939850012,0.6965174129353234,CEBPE
RP1-266L20.4,0.7799535397518411,0.004975124378109453,CEBPE
C7orf50,0.6172532257213291,0.48756218905472637,CEBPE
RP11-449P15.1,0.6225589105018621,0.05970149253731343,CEBPE
CARD11,0.6827634265522926,0.527363184079602,CEBPE
AC092171.2,0.7039418307065788,0.08955223880597014,CEBPE
ACTB,0.8524732086601559,0.004975124378109453,CEBPE
ZDHHC4,0.6932947646398395,0.12437810945273632,CEBPE
AC079742.4,0.7216441644436608,0.04477611940298507,CEBPE
ZNF853,0.8418543077500804,0.009950248756218905,CEBPE
CCZ1B,0.8860815100085118,0.004975124378109453,CEBPE
RP5-1159O4.1,0.7569638981758711,0.5522388059701493,CEBPE
AC006373.1,0.9550705339875395,0.004975124378109453,CEBPE
AC004535.2,0.6721531791802865,0.10945273631840796,CEBPE
RP5-855F16.1,0.5907248309118249,0.46766169154228854,CEBPE
AC006150.1,0.7109784285107733,0.7213930348258707,CEBPE
AC006458.3,0.8259445395384908,0.004975124378109453,CEBPE
AC005550.3,0.7463586578461326,0.01990049751243781,CEBPE
LRRC72,0.6366975866189482,0.8407960199004975,CEBPE
ANKMY2,0.6703568128511005,0.009950248756218905,CEBPE
AGR2,0.7464529478309507,0.004975124378109453,CEBPE
AC004744.3,0.7888044360630027,0.004975124378109453,CEBPE
TMEM196,0.6455381181581279,0.05970149253731343,CEBPE
NFE2L3,0.5323860637191676,0.945273631840796,CEBPE
C7orf71,0.7074434550780911,0.01990049751243781,CEBPE
HOXA3,0.783508691053459,0.004975124378109453,CEBPE
HOXA-AS2,0.6384735260715284,0.04477611940298507,CEBPE
HOXA5,0.757019681020112,0.004975124378109453,CEBPE
AQP1,0.7428215125698201,0.004975124378109453,CEBPE
AC006380.3,0.7428720414946667,0.004975124378109453,CEBPE
AC007652.1,0.6720717361061037,0.23383084577114427,CEBPE
RP11-182J23.1,0.6667800538631221,0.746268656716418,CEBPE
AC007349.5,0.8542472797148392,0.2537313432835821,CEBPE
ELMO1,0.7127557977145235,0.004975124378109453,CEBPE
TRGVA,0.5554100428666986,0.06467661691542288,CEBPE
TRGV2,0.634928995877213,0.14925373134328357,CEBPE
TRGV1,0.8047274486780931,0.13432835820895522,CEBPE
CDK13,0.7109784285107741,0.004975124378109453,CEBPE
LINC01448,0.664995043436402,0.004975124378109453,CEBPE
POLM,0.709216452062669,0.14427860696517414,CEBPE
TMED4,0.903762018010018,0.004975124378109453,CEBPE
OGDH,0.7941397039380256,0.004975124378109453,CEBPE
AC004901.1,0.7234191100290082,0.004975124378109453,CEBPE
C7orf57,0.6243349875943651,0.2537313432835821,CEBPE
AC020743.4,0.693301532155564,0.0845771144278607,CEBPE
LANCL2,0.6720717361061037,0.01990049751243781,CEBPE
SEPT14,0.5960305058219858,0.1791044776119403,CEBPE
RP11-15K19.2,0.7622696621654174,0.004975124378109453,CEBPE
MRPS17,0.7251293230777105,0.009950248756218905,CEBPE
ZNF107,0.7711186875962738,0.004975124378109453,CEBPE
ASL,0.6296430953736317,0.29850746268656714,CEBPE
TMEM248,0.6809123667141301,0.24875621890547264,CEBPE
FKBP6,0.764044391156954,0.004975124378109453,CEBPE
VPS37D,0.7746639120997733,0.004975124378109453,CEBPE
GATSL2,0.535937597977328,0.2935323383084577,CEBPE
CCL24,0.6720670819180505,0.5621890547263682,CEBPE
HSPB1,0.7127470206363617,0.004975124378109453,CEBPE
ZP3,0.6244151429391419,0.024875621890547265,CEBPE
PCLO,0.8170959119299616,0.004975124378109453,CEBPE
AC005009.2,0.8896133749524333,0.004975124378109453,CEBPE
SRI,0.850704630147004,0.004975124378109453,CEBPE
RP5-1121E10.2,0.795876773192582,0.004975124378109453,CEBPE
BET1,0.666765980389839,0.0845771144278607,CEBPE
CYP3A7-CYP3A51P,0.6951780968609476,0.014925373134328358,CEBPE
TRIM4,0.723442890673975,0.004975124378109453,CEBPE
RP4-604G5.1,0.6880026460270554,0.1691542288557214,CEBPE
AC073842.19,0.7039062821284554,0.16417910447761194,CEBPE
PILRA,0.7375327600784871,0.004975124378109453,CEBPE
RP11-758P17.2,0.553652969565048,0.04477611940298507,CEBPE
SLC12A9,0.7941672748826736,0.029850746268656716,CEBPE
RP11-132A1.3,0.5977964483731267,0.3283582089552239,CEBPE
ALKBH4,0.6915420097460888,0.17412935323383086,CEBPE
NAMPT,0.7799535397518406,0.004975124378109453,CEBPE
CCDC71L,0.6508847603875898,0.21890547263681592,CEBPE
LAMB4,0.7233672222718018,0.9601990049751243,CEBPE
DNAJB9,0.7693663759041076,0.004975124378109453,CEBPE
TAS2R16,0.7286664973058246,0.004975124378109453,CEBPE
